Vertices,Density,Time taken(ms)
432,1,8451
433,1,8456
434,1,8463
435,1,8600
436,1,9611
437,1,8908
438,1,9243
439,1,8970
440,1,8346
441,1,8340
442,1,8848
443,1,8545
444,1,9086
445,1,8794
446,1,8836
447,1,10350
448,1,10571
449,1,9219
450,1,9403
451,1,9535
452,1,8732
453,1,8604
454,1,9378
455,1,9634
456,1,9018
457,1,8763
458,1,8917
459,1,9520
460,1,9556
461,1,9073
462,1,9433
463,1,9454
464,1,8848
465,1,9335
466,1,10415
467,1,9502
468,1,8953
469,1,9927
470,1,9663
471,1,9308
472,1,9559
473,1,9555
474,1,10757
475,1,11799
476,1,10138
477,1,10077
478,1,10540
479,1,9980
480,1,9919
481,1,11037
482,1,10034
483,1,9288
484,1,10262
485,1,10409
486,1,10064
487,1,10041
488,1,11463
489,1,9921
490,1,9693
491,1,9869
492,1,10326
493,1,10296
494,1,10274
495,1,10033
496,1,10206
497,1,9939
498,1,10133
499,1,10085
500,1,10594
