Vertices,Density,Time taken(ms)
491,50,47074
492,50,44667
493,50,45617
494,50,47563
495,50,42950
496,50,47409
497,50,49135
498,50,48793
499,50,47817
500,50,47704
