Vertices,Density,Time taken(ms)
290,300,34265
291,300,35102
292,300,36777
293,300,35519
294,300,37192
295,300,42077
296,300,38947
297,300,38553
298,300,39334
299,300,38864
300,300,41604
301,300,38434
302,300,40062
303,300,40739
304,300,41347
305,300,40176
306,300,39374
307,300,41835
308,300,42180
309,300,41562
310,300,40587
311,300,40872
312,300,40337
313,300,41660
314,300,40869
315,300,40867
316,300,40851
317,300,44092
318,300,41440
319,300,44452
320,300,44139
321,300,43578
322,300,44468
323,300,41430
324,300,40708
325,300,45765
326,300,45312
327,300,43439
328,300,42483
329,300,46696
330,300,44493
331,300,40356
332,300,40874
333,300,45215
334,300,44183
335,300,41541
336,300,46081
337,300,49607
338,300,41151
339,300,43271
340,300,46678
341,300,46804
342,300,46807
343,300,46522
344,300,49100
345,300,47048
346,300,49928
347,300,50388
348,300,51061
349,300,45336
350,300,48092
351,300,46977
352,300,48821
353,300,50187
354,300,48752
355,300,51118
356,300,49242
357,300,49999
358,300,47737
359,300,46805
360,300,51283
361,300,47009
362,300,51739
363,300,48209
364,300,53005
365,300,48052
366,300,48006
367,300,49154
368,300,48438
369,300,52658
370,300,50759
371,300,53640
372,300,52925
373,300,52724
374,300,52312
375,300,53993
376,300,54779
377,300,54623
378,300,55791
379,300,56440
380,300,55272
381,300,54891
382,300,54637
383,300,55645
384,300,55322
385,300,52322
386,300,55543
387,300,56627
388,300,58414
389,300,55762
390,300,55672
391,300,58015
392,300,56008
393,300,56039
394,300,58743
395,300,57587
396,300,59843
397,300,58885
398,300,58902
399,300,56434
400,300,58803
401,300,54722
402,300,59413
403,300,58239
404,300,62221
405,300,58186
406,300,61925
407,300,57796
408,300,56655
409,300,60246
410,300,63072
411,300,58108
412,300,60844
413,300,58830
414,300,60059
415,300,61753
416,300,62766
417,300,65896
418,300,62708
419,300,61946
420,300,66090
421,300,64310
422,300,66920
423,300,66417
424,300,66305
425,300,65580
426,300,64095
427,300,64257
428,300,67119
429,300,65266
430,300,67253
431,300,67171
432,300,65207
433,300,66262
434,300,62709
435,300,67639
436,300,65394
437,300,66997
438,300,67118
439,300,67173
440,300,68696
441,300,70581
442,300,69014
443,300,67849
444,300,70937
445,300,68258
446,300,66576
447,300,69085
448,300,67532
449,300,68399
450,300,71652
451,300,71300
452,300,70138
453,300,73420
454,300,73351
455,300,71683
456,300,71678
457,300,70052
458,300,71965
459,300,76821
460,300,75606
461,300,71038
462,300,72582
463,300,77532
464,300,74530
465,300,78834
466,300,75760
467,300,74691
468,300,77119
469,300,74937
470,300,75664
471,300,76675
472,300,77578
473,300,79375
474,300,76056
475,300,76244
476,300,77074
477,300,78298
478,300,76714
479,300,82122
480,300,80521
481,300,81575
482,300,78236
483,300,78814
484,300,79697
485,300,78210
486,300,82771
487,300,79778
488,300,86150
489,300,89120
490,300,86384
491,300,89994
492,300,83961
493,300,91153
494,300,84108
495,300,84774
496,300,86126
497,300,87243
498,300,86839
499,300,87429
500,300,98772
