Vertices,Density,Time taken(ms)
431,1,8152
432,1,8467
433,1,8388
434,1,8054
435,1,8314
436,1,8418
437,1,8337
438,1,8202
439,1,8489
440,1,8572
441,1,8516
442,1,8788
443,1,9137
444,1,8496
445,1,8418
446,1,8467
447,1,8992
448,1,9510
449,1,8471
450,1,8313
451,1,8597
452,1,8686
453,1,8674
454,1,9149
455,1,8709
456,1,8791
457,1,8998
458,1,10117
459,1,9301
460,1,8663
461,1,8878
462,1,8520
463,1,10423
464,1,8705
465,1,8882
466,1,9125
467,1,9228
468,1,9326
469,1,9183
470,1,9077
471,1,10485
472,1,9889
473,1,9711
474,1,9305
475,1,10307
476,1,10114
477,1,9627
478,1,9450
479,1,9159
480,1,9445
481,1,10476
482,1,9494
483,1,10171
484,1,9557
485,1,9617
486,1,9083
487,1,9960
488,1,9249
489,1,10277
490,1,9867
491,1,10077
492,1,9742
493,1,9638
494,1,9608
495,1,9628
496,1,10502
497,1,10404
498,1,9932
499,1,9834
500,1,10454
501,1,10694
502,1,9920
503,1,10441
504,1,10390
505,1,11718
506,1,10915
507,1,10609
508,1,10474
509,1,10964
510,1,10470
511,1,10544
512,1,11261
513,1,11112
514,1,10834
515,1,10320
516,1,9944
517,1,10491
518,1,10480
519,1,10605
520,1,10955
521,1,11034
522,1,10954
523,1,10532
524,1,10506
525,1,10791
526,1,10996
527,1,10821
528,1,12271
529,1,11774
530,1,10928
531,1,10913
532,1,10629
533,1,11457
534,1,10894
535,1,11058
536,1,11186
537,1,10847
538,1,10954
539,1,10943
540,1,10668
541,1,11642
542,1,11416
543,1,11681
544,1,11416
545,1,11521
546,1,12275
547,1,11757
548,1,11173
549,1,11143
550,1,12096
551,1,12552
552,1,11458
553,1,11604
554,1,12093
555,1,12189
556,1,11994
557,1,11781
558,1,12301
559,1,12416
560,1,11356
561,1,12088
562,1,12370
563,1,12061
564,1,12215
565,1,12147
566,1,12525
567,1,11879
568,1,11805
569,1,12028
570,1,12499
571,1,12901
572,1,12359
573,1,12190
574,1,12258
575,1,11673
576,1,12194
577,1,12732
578,1,13180
579,1,12816
580,1,12806
581,1,11978
582,1,12410
583,1,12823
584,1,13531
585,1,12424
586,1,12679
587,1,13505
588,1,12593
589,1,13152
590,1,13012
591,1,13115
592,1,12862
593,1,13250
594,1,13643
595,1,13017
596,1,13162
597,1,12442
598,1,12851
599,1,13481
600,1,14554
601,1,13093
602,1,13440
603,1,14034
604,1,14053
605,1,13274
606,1,12989
607,1,13240
608,1,13280
609,1,12934
610,1,13201
611,1,13996
612,1,13477
613,1,13625
614,1,13959
615,1,13877
616,1,13398
617,1,13403
618,1,13592
619,1,13488
620,1,13850
621,1,13634
622,1,14480
623,1,14630
624,1,13739
625,1,14850
626,1,14360
627,1,14615
628,1,14311
629,1,14398
630,1,14168
631,1,15059
632,1,14176
633,1,14543
634,1,14048
635,1,14317
636,1,15363
637,1,14080
638,1,14989
639,1,14982
640,1,16609
641,1,19143
642,1,15134
643,1,14006
644,1,14390
645,1,13649
646,1,14077
647,1,14359
648,1,13893
649,1,13817
650,1,13935
651,1,14589
652,1,14419
653,1,16673
654,1,15126
655,1,15194
656,1,14726
657,1,15012
658,1,15018
659,1,14872
660,1,15862
661,1,14550
662,1,14733
663,1,14661
664,1,15115
665,1,15358
666,1,14924
667,1,14648
668,1,15145
669,1,15101
670,1,14503
671,1,14971
672,1,14293
673,1,15245
674,1,15112
675,1,15201
676,1,16051
677,1,15742
678,1,15545
679,1,16247
680,1,14733
681,1,16101
682,1,15373
683,1,15215
684,1,15106
685,1,15632
686,1,16478
687,1,16265
688,1,16056
689,1,16606
690,1,17150
691,1,16726
692,1,16352
693,1,16266
694,1,16234
695,1,16309
696,1,16622
697,1,17125
698,1,16826
699,1,15855
700,1,16275
701,1,16577
702,1,16051
703,1,15766
704,1,16562
705,1,16896
706,1,16610
707,1,17102
708,1,16595
709,1,16010
710,1,16396
711,1,16569
712,1,16105
713,1,16638
714,1,17488
715,1,17590
716,1,16863
717,1,17550
718,1,16276
719,1,17455
720,1,16291
721,1,17097
722,1,17223
723,1,16879
724,1,17036
725,1,16592
726,1,17987
727,1,16459
728,1,17719
729,1,17644
730,1,16875
731,1,17539
732,1,17290
733,1,17839
734,1,18323
735,1,17136
736,1,16592
737,1,17567
738,1,17061
739,1,17602
740,1,17293
741,1,17750
742,1,16661
743,1,17275
744,1,17295
745,1,18111
746,1,17461
747,1,17811
748,1,17212
749,1,19730
750,1,18271
751,1,19118
752,1,19498
753,1,17262
754,1,17656
755,1,17864
756,1,19130
757,1,18244
758,1,19143
759,1,18108
760,1,18412
761,1,18316
762,1,19538
763,1,19897
764,1,17583
765,1,18553
766,1,18020
767,1,18272
768,1,17988
769,1,19006
770,1,17986
771,1,18053
772,1,20093
773,1,19397
774,1,18096
775,1,20649
776,1,17666
777,1,19991
778,1,19611
779,1,18329
780,1,18820
781,1,18695
782,1,18530
783,1,18647
784,1,19481
785,1,18035
786,1,18956
787,1,18720
788,1,20004
789,1,20091
790,1,18785
791,1,19330
792,1,20477
793,1,19187
794,1,19250
795,1,18678
796,1,19264
797,1,19139
798,1,20355
799,1,19899
800,1,19429
801,1,20021
802,1,20013
803,1,19316
804,1,19870
805,1,21502
806,1,19983
807,1,19360
808,1,20526
809,1,21313
810,1,21815
811,1,19356
812,1,19917
813,1,21237
814,1,20890
815,1,19697
816,1,20631
817,1,19979
818,1,20116
819,1,19077
820,1,20108
821,1,19356
822,1,20788
823,1,21945
824,1,19914
825,1,20562
826,1,20438
827,1,20552
828,1,20670
829,1,21248
830,1,22759
831,1,20824
832,1,20577
833,1,20611
834,1,20956
835,1,20541
836,1,19644
837,1,21794
838,1,20771
839,1,21000
840,1,20140
841,1,20565
842,1,20362
843,1,21215
844,1,20835
845,1,22058
846,1,21509
847,1,21358
848,1,20944
849,1,23064
850,1,22110
851,1,20656
852,1,21493
853,1,20755
854,1,21489
855,1,21606
856,1,20513
857,1,21517
858,1,20849
859,1,22758
860,1,21466
861,1,20788
862,1,23056
863,1,21039
864,1,20370
865,1,21950
866,1,22688
867,1,21459
868,1,20987
869,1,21673
870,1,22131
871,1,20916
872,1,21862
873,1,21478
874,1,22505
875,1,21922
876,1,22202
877,1,23194
878,1,21830
879,1,23265
880,1,22776
881,1,22894
882,1,22543
883,1,22070
884,1,22390
885,1,22059
886,1,22825
887,1,22525
888,1,22328
889,1,23884
890,1,22710
891,1,25255
892,1,23298
893,1,22621
894,1,23487
895,1,22783
896,1,22571
897,1,23557
898,1,23099
899,1,24130
900,1,23067
901,1,23101
902,1,22071
903,1,23201
904,1,22854
905,1,22559
906,1,23610
907,1,22359
908,1,23339
909,1,24657
910,1,23927
911,1,23467
912,1,22548
913,1,23430
914,1,22247
915,1,22119
916,1,23489
917,1,24603
918,1,23969
919,1,24093
920,1,24159
921,1,23564
922,1,24946
923,1,24326
924,1,24672
925,1,23607
926,1,24885
927,1,24373
928,1,26903
929,1,24756
930,1,24470
931,1,24335
932,1,24140
933,1,24978
934,1,24321
935,1,24246
936,1,24928
937,1,23759
938,1,24466
939,1,23934
940,1,23838
941,1,24439
942,1,24352
943,1,24547
944,1,25371
945,1,24692
946,1,25034
947,1,25995
948,1,25246
949,1,25608
950,1,24647
951,1,25198
952,1,24876
953,1,25978
954,1,24834
955,1,25039
956,1,25438
957,1,25062
958,1,27021
959,1,24375
960,1,26510
961,1,25817
962,1,24868
963,1,26505
964,1,24749
965,1,25063
966,1,25320
967,1,25016
968,1,25732
969,1,28038
970,1,25771
971,1,25939
972,1,25502
973,1,24759
974,1,24762
975,1,25172
976,1,24734
977,1,26091
978,1,26451
979,1,25403
980,1,24810
981,1,25684
982,1,25929
983,1,27145
984,1,27713
985,1,27352
986,1,26523
987,1,25677
988,1,26622
989,1,26796
990,1,25987
991,1,26417
992,1,28912
993,1,27050
994,1,27164
995,1,27694
996,1,27463
997,1,28320
998,1,26590
999,1,26077
1000,1,28085
