Vertices,Density,Time taken(ms)
180,200,15770
181,200,14859
182,200,16281
183,200,16320
184,200,16345
185,200,15497
186,200,17734
187,200,16973
188,200,16432
189,200,17387
190,200,16879
191,200,19117
192,200,17695
193,200,18584
194,200,17440
195,200,18141
196,200,17866
197,200,17784
198,200,19069
199,200,19049
200,200,18108
201,200,19842
202,200,19038
203,200,18765
204,200,19591
205,200,20077
206,200,19654
207,200,21088
208,200,21170
209,200,21340
210,200,20578
211,200,20719
212,200,21259
213,200,20095
214,200,21916
215,200,22611
216,200,21140
217,200,21234
218,200,21712
219,200,24231
220,200,21822
221,200,22577
222,200,23453
223,200,21907
224,200,22437
225,200,22939
226,200,22087
227,200,21823
228,200,22966
229,200,24205
230,200,25033
231,200,24848
232,200,23659
233,200,24159
234,200,24803
235,200,24741
236,200,25801
237,200,25020
238,200,26952
239,200,24687
240,200,25282
241,200,26338
242,200,26215
243,200,27101
244,200,26770
245,200,28551
246,200,29147
247,200,27879
248,200,27931
249,200,27416
250,200,27154
251,200,26851
252,200,27418
253,200,28419
254,200,28320
255,200,29100
256,200,28293
257,200,29705
258,200,30391
259,200,32802
260,200,29752
261,200,30157
262,200,28520
263,200,27953
264,200,30265
265,200,29609
266,200,31355
267,200,29844
268,200,30866
269,200,34110
270,200,32246
271,200,30179
272,200,31968
273,200,30591
274,200,32121
275,200,31173
276,200,32624
277,200,34596
278,200,33555
279,200,32185
280,200,32741
281,200,33718
282,200,34341
283,200,34559
284,200,33874
285,200,34474
286,200,35538
287,200,34827
288,200,33990
289,200,34956
290,200,35632
291,200,36739
292,200,35026
293,200,37598
294,200,37638
295,200,36840
296,200,36807
297,200,35527
298,200,36506
299,200,34498
300,200,37506
301,200,37422
302,200,37781
303,200,36628
304,200,35501
305,200,36920
306,200,37919
307,200,37965
308,200,36608
309,200,37216
310,200,37375
311,200,36851
312,200,38368
313,200,39874
314,200,38662
315,200,37272
316,200,37748
317,200,37535
318,200,35112
319,200,38632
320,200,37358
321,200,37634
322,200,34310
323,200,36161
324,200,38151
325,200,37199
326,200,36520
327,200,38968
328,200,36154
329,200,36883
330,200,38964
331,200,39760
332,200,39794
333,200,37169
334,200,38265
335,200,39890
336,200,35634
337,200,41638
338,200,44009
339,200,40418
340,200,42169
341,200,43208
342,200,47583
343,200,44457
344,200,43818
345,200,41741
346,200,41664
347,200,41046
348,200,41196
349,200,38944
350,200,42193
351,200,40071
352,200,41925
353,200,40467
354,200,41933
355,200,38792
356,200,45430
357,200,47967
358,200,44348
359,200,42778
360,200,46717
361,200,43358
362,200,45540
363,200,44499
364,200,45346
365,200,42657
366,200,45962
367,200,46557
368,200,43582
369,200,43966
370,200,45270
371,200,46322
372,200,46961
373,200,46761
374,200,47004
375,200,45185
376,200,47755
377,200,47914
378,200,47513
379,200,47408
380,200,47431
381,200,46605
382,200,48601
383,200,48322
384,200,49531
385,200,48924
386,200,48246
387,200,47918
388,200,50242
389,200,49462
390,200,49069
391,200,51890
392,200,48339
393,200,48831
394,200,50522
395,200,53150
396,200,51670
397,200,49828
398,200,48564
399,200,49865
400,200,47663
401,200,51527
402,200,50990
403,200,53306
404,200,53590
405,200,50078
406,200,50396
407,200,51604
408,200,53046
409,200,52015
410,200,51987
411,200,50749
412,200,52044
413,200,53422
414,200,54854
415,200,52802
416,200,55643
417,200,57315
418,200,52984
419,200,55785
420,200,54469
421,200,55333
422,200,56473
423,200,53342
424,200,54250
425,200,56462
426,200,56907
427,200,55428
428,200,55229
429,200,56837
430,200,57168
431,200,63809
432,200,60267
433,200,58012
434,200,59670
435,200,58142
436,200,65934
437,200,62158
438,200,63534
439,200,63383
440,200,60416
441,200,59653
442,200,60610
443,200,61714
444,200,61029
445,200,61839
446,200,62206
447,200,61776
448,200,63629
449,200,62579
450,200,63683
451,200,63392
452,200,63640
453,200,62812
454,200,62532
455,200,64691
456,200,65103
457,200,63730
458,200,62977
459,200,65495
460,200,63328
461,200,65582
462,200,64627
463,200,66348
464,200,64094
465,200,65937
466,200,64694
467,200,65788
468,200,65652
469,200,65025
470,200,65126
471,200,69795
472,200,69834
473,200,68049
474,200,68625
475,200,69424
476,200,69839
477,200,67952
478,200,67191
479,200,67428
480,200,70932
481,200,71585
482,200,71093
483,200,68485
484,200,71229
485,200,71658
486,200,71494
487,200,68604
488,200,72654
489,200,73515
490,200,72762
491,200,71201
492,200,72101
493,200,73454
494,200,71566
495,200,74437
496,200,72520
497,200,72748
498,200,74912
499,200,73214
500,200,71939
