Vertices,Density,Time taken(ms)
290,200,7873
291,200,7764
292,200,7767
293,200,8337
294,200,8710
295,200,8140
296,200,8137
297,200,8450
298,200,8243
299,200,8017
300,200,8939
301,200,8593
302,200,8596
303,200,8501
304,200,8639
305,200,8599
306,200,8661
307,200,8524
308,200,9648
309,200,9086
310,200,8925
311,200,9482
312,200,9202
313,200,9609
314,200,9211
315,200,9124
316,200,9294
317,200,9026
318,200,8987
319,200,9193
320,200,9236
321,200,9101
322,200,9351
323,200,9552
324,200,10007
325,200,9808
326,200,9506
327,200,9444
328,200,9918
329,200,9645
330,200,10083
331,200,10129
332,200,9771
333,200,12662
334,200,10879
335,200,10700
336,200,10247
337,200,10084
338,200,10171
339,200,10094
340,200,10759
341,200,10088
342,200,10141
343,200,10270
344,200,10479
345,200,10772
346,200,11638
347,200,10340
348,200,10624
349,200,10779
350,200,10933
351,200,10521
352,200,10474
353,200,10981
354,200,10363
355,200,10854
356,200,11302
357,200,10930
358,200,11129
359,200,13288
360,200,11354
361,200,10921
362,200,11673
363,200,10880
364,200,17467
365,200,17986
366,200,11732
367,200,11589
368,200,11124
369,200,11720
370,200,12996
371,200,11325
372,200,11624
373,200,11869
374,200,11472
375,200,12286
376,200,11688
377,200,12168
378,200,11293
379,200,11822
380,200,12419
381,200,11764
382,200,12060
383,200,15168
384,200,12947
385,200,12030
386,200,14790
387,200,12342
388,200,12671
389,200,12801
390,200,12456
391,200,12990
392,200,13080
393,200,15530
394,200,12218
395,200,12850
396,200,13581
397,200,13231
398,200,15623
399,200,13534
400,200,13316
401,200,13171
402,200,13756
403,200,13969
404,200,13354
405,200,13203
406,200,13183
407,200,13355
408,200,13689
409,200,14322
410,200,13566
411,200,14087
412,200,16514
413,200,13470
414,200,14871
415,200,14260
416,200,14167
417,200,21051
418,200,14490
419,200,14870
420,200,18168
421,200,14684
422,200,13987
423,200,14561
424,200,14283
425,200,14950
426,200,14655
427,200,14518
428,200,15208
429,200,14631
430,200,15915
431,200,14788
432,200,15354
433,200,14698
434,200,14681
435,200,15625
436,200,17767
437,200,15211
438,200,15710
439,200,15081
440,200,15707
441,200,15677
442,200,17421
443,200,21721
444,200,17430
445,200,15910
446,200,17503
447,200,16538
448,200,15833
449,200,15917
450,200,16180
451,200,16494
452,200,16923
453,200,15601
454,200,15740
455,200,15737
456,200,16445
457,200,16785
458,200,15638
459,200,16121
460,200,17029
461,200,15772
462,200,17995
463,200,16634
464,200,16825
465,200,16377
466,200,16656
467,200,16475
468,200,17028
469,200,18775
470,200,16643
471,200,17512
472,200,19200
473,200,16691
474,200,17276
475,200,17513
476,200,17551
477,200,17452
478,200,18497
479,200,17861
480,200,20291
481,200,18064
482,200,18600
483,200,17830
484,200,17459
485,200,18187
486,200,18715
487,200,18297
488,200,24550
489,200,20342
490,200,18375
491,200,18911
492,200,21041
493,200,18442
494,200,18557
495,200,20283
496,200,18667
497,200,18412
498,200,19649
499,200,19336
500,200,19430
