Size(n),S,Key Comparisons,Time(ms),Time(s)
2590000,16,52736695,221.6532,0.22165320000000002
2600000,16,52962441,223.53449999999998,0.22353450000000002
2610000,16,53190707,223.7842,0.22378420000000002
2620000,16,53419023,225.42849999999999,0.2254285
2630000,16,53657827,227.2489,0.2272489
2640000,16,53891571,228.3841,0.2283841
2650000,16,54130805,226.6918,0.22669180000000003
2660000,16,54363051,236.9237,0.23692370000000001
2670000,16,54598251,231.8057,0.2318057
2680000,16,54831159,231.0643,0.23106430000000003
2690000,16,55067307,231.3413,0.23134130000000003
2700000,16,55303227,238.06269999999998,0.23806270000000002
2710000,16,55535753,234.92159999999998,0.2349216
2720000,16,55774093,242.45389999999998,0.24245390000000003
2730000,16,56009822,237.0487,0.2370487
2740000,16,56242218,236.363,0.23636300000000002
2750000,16,56480762,235.02679999999998,0.2350268
2760000,16,56712480,235.93019999999999,0.2359302
2770000,16,56947829,236.79899999999998,0.236799
2780000,16,57186490,239.97879999999998,0.23997880000000002
2790000,16,57419687,246.99079999999998,0.2469908
2800000,16,57658331,241.4542,0.2414542
2810000,16,57894146,246.45489999999998,0.2464549
2820000,16,58128252,244.1678,0.24416780000000002
2830000,16,58364102,245.3568,0.2453568
2840000,16,58596795,244.4143,0.24441430000000003
2850000,16,58825115,247.0805,0.2470805
2860000,16,59072098,244.51839999999999,0.24451840000000002
2870000,16,59301029,245.4185,0.2454185
2880000,16,59536474,269.43129999999996,0.26943130000000004
2890000,16,59773990,246.56519999999998,0.2465652
2900000,16,60013640,250.8859,0.2508859
2910000,16,60254133,251.7963,0.25179630000000003
2920000,16,60498247,250.04379999999998,0.25004380000000004
2930000,16,60734748,256.3565,0.25635650000000004
2940000,16,60975915,254.37019999999998,0.2543702
2950000,16,61213767,254.4836,0.25448360000000003
2960000,16,61463481,259.2142,0.2592142
2970000,16,61696453,258.4523,0.2584523
2980000,16,61940678,263.4756,0.26347560000000003
2990000,16,62179579,258.7552,0.2587552
3000000,16,62422300,264.1312,0.2641312
3010000,16,62650298,260.8222,0.2608222
3020000,16,62895493,262.233,0.262233
3030000,16,63137165,263.8726,0.2638726
3040000,16,63373113,261.2611,0.2612611
3050000,16,63615793,263.77819999999997,0.2637782
3060000,16,63856667,269.0598,0.2690598
3070000,16,64097719,265.0617,0.2650617
3080000,16,64337128,263.3911,0.2633911
3090000,16,64578987,266.4801,0.2664801
3100000,16,64824572,267.0206,0.2670206
3110000,16,65057985,269.9043,0.26990430000000004
3120000,16,65300208,267.9481,0.2679481
3130000,16,65548913,273.97499999999997,0.273975
3140000,16,65782331,271.0216,0.27102160000000003
3150000,16,66027157,276.7819,0.2767819
3160000,16,66271575,272.1363,0.2721363
3170000,16,66513639,273.9848,0.27398480000000003
3180000,16,66755684,279.9044,0.2799044
3190000,16,67003253,273.5743,0.2735743
3200000,16,67251027,276.3939,0.2763939
3210000,16,67500736,276.2932,0.2762932
3220000,16,67737880,277.97679999999997,0.2779768
3230000,16,67978379,278.4208,0.2784208
3240000,16,68232838,287.9368,0.2879368
3250000,16,68481876,284.7693,0.2847693
3260000,16,68722945,281.2637,0.2812637
3270000,16,68971893,281.7609,0.28176090000000004
3280000,16,69215676,284.2727,0.28427270000000004
3290000,16,69457792,286.8508,0.2868508
3300000,16,69702492,288.2217,0.2882217
3310000,16,69946101,287.9387,0.2879387
3320000,16,70195807,287.489,0.287489
3330000,16,70441275,285.8555,0.28585550000000004
