Vertices,Density,Time taken(ms)
181,1,4448
182,1,4911
183,1,4505
184,1,4691
185,1,5112
186,1,5312
187,1,5207
188,1,4785
189,1,4912
190,1,5869
191,1,5494
192,1,5048
193,1,4950
194,1,5074
195,1,5098
196,1,5028
197,1,5143
198,1,5284
199,1,5273
200,1,6055
201,1,5943
202,1,6022
203,1,5712
204,1,5578
205,1,5597
206,1,5593
207,1,5627
208,1,6277
209,1,6183
210,1,5832
211,1,5842
212,1,5912
213,1,5977
214,1,6177
215,1,6054
216,1,6099
217,1,6147
218,1,6513
219,1,6241
220,1,6733
221,1,6372
222,1,6449
223,1,6566
224,1,6526
225,1,6653
226,1,6725
227,1,6740
228,1,6850
229,1,7717
230,1,6950
231,1,6926
232,1,7067
233,1,7697
234,1,8010
235,1,7252
236,1,7211
237,1,7382
238,1,7561
239,1,7522
240,1,7608
241,1,8167
242,1,7584
243,1,7874
244,1,7876
245,1,8784
246,1,8775
247,1,8028
248,1,8104
249,1,8069
250,1,8286
251,1,8991
252,1,8159
253,1,8314
254,1,9559
255,1,9881
256,1,9332
257,1,9259
258,1,8566
259,1,9520
260,1,8683
261,1,8861
262,1,8870
263,1,8863
264,1,8979
265,1,10121
266,1,9590
267,1,9872
268,1,11612
269,1,9264
270,1,10505
271,1,9466
272,1,9580
273,1,10739
274,1,9668
275,1,10956
276,1,11164
277,1,10041
278,1,10057
279,1,10296
280,1,10114
281,1,10205
282,1,11483
283,1,10694
284,1,10947
285,1,10473
286,1,11340
287,1,10863
288,1,10734
289,1,10721
290,1,11245
291,1,11639
292,1,11211
293,1,11383
294,1,11379
295,1,12645
296,1,12939
297,1,12539
298,1,11462
299,1,12788
300,1,11433
301,1,13194
302,1,11739
303,1,13134
304,1,12484
305,1,12091
306,1,12057
307,1,13394
308,1,12265
309,1,12792
310,1,12493
311,1,13199
312,1,13363
313,1,12620
314,1,14195
315,1,13012
316,1,12797
317,1,14398
318,1,12927
319,1,13580
320,1,13131
321,1,13026
322,1,13678
323,1,14780
324,1,14780
325,1,14640
326,1,13857
327,1,13744
328,1,14606
329,1,16062
330,1,17323
331,1,16547
332,1,14996
333,1,16785
334,1,17934
335,1,15495
336,1,15341
337,1,16247
338,1,17244
339,1,17286
340,1,15533
341,1,16868
342,1,17724
343,1,18420
344,1,16049
345,1,15719
346,1,16116
347,1,17004
348,1,16341
349,1,17298
350,1,16584
351,1,17851
352,1,16891
353,1,17761
354,1,18271
355,1,18080
356,1,18615
357,1,17646
358,1,17892
359,1,18300
360,1,17367
361,1,18588
362,1,19479
363,1,18146
364,1,18257
365,1,18110
366,1,18641
367,1,18583
368,1,18741
369,1,18041
370,1,18344
371,1,19814
372,1,18720
373,1,17915
374,1,18904
375,1,19582
376,1,20089
377,1,18720
378,1,20045
379,1,19468
380,1,19623
381,1,19820
382,1,21040
383,1,19843
384,1,19619
385,1,21078
386,1,20645
387,1,20168
388,1,23945
389,1,22105
390,1,20328
391,1,20383
392,1,21082
393,1,20182
394,1,21037
395,1,21883
396,1,20797
397,1,21498
398,1,20762
399,1,20760
400,1,22606
401,1,22894
402,1,21858
403,1,22235
404,1,21840
405,1,21559
406,1,22231
407,1,22485
408,1,22046
409,1,22121
410,1,22597
411,1,24383
412,1,23737
413,1,23777
414,1,22682
415,1,23510
416,1,22824
417,1,22186
418,1,22624
419,1,22812
420,1,24547
421,1,23493
422,1,23280
423,1,23905
424,1,24590
425,1,24504
426,1,26516
427,1,24558
428,1,25890
429,1,25036
430,1,24296
431,1,24736
432,1,25599
433,1,25795
434,1,26501
435,1,25896
436,1,26269
437,1,28294
438,1,26261
439,1,26835
440,1,26852
441,1,25292
442,1,26263
443,1,26300
444,1,27211
445,1,27182
446,1,28156
447,1,27429
448,1,25845
449,1,27712
450,1,26637
451,1,26089
452,1,26222
453,1,26299
454,1,28034
455,1,28305
456,1,29101
457,1,28800
458,1,27648
459,1,29450
460,1,28332
461,1,27775
462,1,28174
463,1,28044
464,1,29210
465,1,30116
466,1,28711
467,1,28860
468,1,29472
469,1,29577
470,1,30768
471,1,29529
472,1,30281
473,1,31241
474,1,30797
475,1,31240
476,1,30312
477,1,29487
478,1,30445
479,1,32859
480,1,31310
481,1,31905
482,1,31121
483,1,30664
484,1,33303
485,1,32505
486,1,32025
487,1,32526
488,1,31541
489,1,30512
490,1,32482
491,1,33771
492,1,31456
493,1,32623
494,1,32190
495,1,31456
496,1,33283
497,1,32989
498,1,35587
499,1,35747
500,1,33223
501,1,33486
502,1,34129
503,1,34326
504,1,32728
505,1,32522
506,1,34609
507,1,32802
508,1,34835
509,1,33676
510,1,34721
511,1,34984
512,1,33667
513,1,35143
514,1,33985
515,1,34796
516,1,36763
517,1,34114
518,1,35188
519,1,36337
520,1,41924
521,1,38734
522,1,36943
523,1,37109
524,1,37677
525,1,38464
526,1,37324
527,1,36275
528,1,38126
529,1,41275
530,1,38800
531,1,39010
532,1,39401
533,1,37209
534,1,38153
535,1,37221
536,1,37807
537,1,38287
538,1,38502
539,1,39070
540,1,38701
541,1,37126
542,1,39346
543,1,38294
544,1,38553
545,1,41130
546,1,39750
547,1,40000
548,1,42935
549,1,41168
550,1,42253
551,1,40177
552,1,41454
553,1,40863
554,1,41314
555,1,42278
556,1,41440
557,1,40509
558,1,40399
559,1,42647
560,1,42452
561,1,42380
562,1,43151
563,1,42967
564,1,41081
565,1,41169
566,1,41713
567,1,41730
568,1,42035
569,1,43379
570,1,41433
571,1,43662
572,1,45621
573,1,43184
574,1,45524
575,1,42498
576,1,42280
577,1,44740
578,1,42530
579,1,47085
580,1,43916
581,1,45381
582,1,43753
583,1,46728
584,1,44361
585,1,46366
586,1,48094
587,1,45195
588,1,46733
589,1,46806
590,1,52029
591,1,47275
592,1,47369
593,1,47730
594,1,44994
595,1,49586
596,1,47910
597,1,46918
598,1,48523
599,1,46247
600,1,47713
601,1,49549
602,1,46374
603,1,47811
604,1,47593
605,1,48470
606,1,47446
607,1,48794
608,1,51475
609,1,52681
610,1,49296
611,1,50401
612,1,49330
613,1,51568
614,1,51281
615,1,50008
616,1,50559
617,1,51304
618,1,49541
619,1,52856
620,1,53576
621,1,51000
622,1,52497
623,1,51457
624,1,53356
625,1,54280
626,1,52178
627,1,51616
628,1,52935
629,1,55235
630,1,52500
631,1,51508
632,1,53063
633,1,54869
634,1,55990
635,1,55006
636,1,52857
637,1,54563
638,1,53257
639,1,53750
640,1,52746
641,1,58224
642,1,57914
643,1,56795
644,1,57034
645,1,64286
646,1,60504
647,1,60124
648,1,59743
649,1,60724
650,1,60152
651,1,59287
652,1,59728
653,1,61662
654,1,59873
655,1,58437
656,1,56948
657,1,56629
658,1,65133
659,1,55640
660,1,57540
661,1,58090
662,1,57349
663,1,56577
664,1,57353
665,1,56244
666,1,58560
667,1,56199
668,1,60981
669,1,57433
670,1,56087
671,1,57390
672,1,57501
673,1,61677
674,1,62999
675,1,62354
676,1,60267
677,1,61629
678,1,63857
679,1,63116
680,1,65793
681,1,58982
682,1,58691
683,1,61559
684,1,59412
685,1,61150
686,1,61095
687,1,66002
688,1,65275
689,1,65358
690,1,60741
691,1,64555
692,1,63656
693,1,63948
694,1,64028
695,1,65906
696,1,65780
697,1,63756
698,1,63192
699,1,66949
700,1,69580
701,1,68718
702,1,66039
703,1,66053
704,1,66616
705,1,64064
706,1,64210
707,1,64806
708,1,70590
709,1,68551
710,1,67310
711,1,66072
712,1,70218
713,1,66671
714,1,66548
715,1,70569
716,1,67493
717,1,68400
718,1,68381
719,1,65092
720,1,70619
721,1,67144
722,1,66918
723,1,67021
724,1,71253
725,1,68366
726,1,68834
727,1,67463
728,1,69203
729,1,67415
730,1,70821
731,1,69858
732,1,69507
733,1,72241
734,1,71460
735,1,68081
736,1,69238
737,1,71049
738,1,71856
739,1,75556
740,1,76634
741,1,74137
742,1,70586
743,1,78581
744,1,75479
745,1,70286
746,1,76940
747,1,77095
748,1,74133
749,1,71393
750,1,72601
751,1,74699
752,1,72722
753,1,73286
754,1,73069
755,1,73104
756,1,75297
757,1,76221
758,1,78174
759,1,73317
760,1,78112
761,1,74137
762,1,79124
763,1,75414
764,1,75227
765,1,73748
766,1,74967
767,1,77435
768,1,75960
769,1,79741
770,1,80150
771,1,76953
772,1,77981
773,1,76421
774,1,77961
775,1,83405
776,1,78382
777,1,83077
778,1,79017
779,1,81094
780,1,80341
781,1,79279
782,1,76706
783,1,81985
784,1,78756
785,1,80690
786,1,78852
787,1,78725
788,1,82474
789,1,81927
790,1,80563
791,1,83663
792,1,82359
793,1,84325
794,1,83145
795,1,78852
796,1,82251
797,1,82792
798,1,82155
799,1,82733
800,1,83879
801,1,83580
802,1,82491
803,1,84031
804,1,82549
805,1,85589
806,1,85105
807,1,89634
808,1,85988
809,1,84933
810,1,85617
811,1,87739
812,1,87040
813,1,86030
814,1,88512
815,1,91301
816,1,83102
817,1,87708
818,1,86654
819,1,89123
820,1,96066
821,1,97963
822,1,98821
823,1,88947
824,1,89826
825,1,89651
826,1,90957
827,1,91779
828,1,92835
829,1,91604
830,1,99518
831,1,91066
832,1,91173
833,1,90624
834,1,96002
835,1,91509
836,1,90061
837,1,91006
838,1,91213
839,1,93121
840,1,92495
841,1,90455
842,1,89800
843,1,93503
844,1,93637
845,1,92744
846,1,94921
847,1,94343
848,1,95563
849,1,93001
850,1,98194
851,1,96515
852,1,94448
853,1,94203
854,1,97657
855,1,96342
856,1,94318
857,1,96617
858,1,94093
859,1,97061
860,1,98532
861,1,97224
862,1,97162
863,1,97695
864,1,95637
865,1,101273
866,1,95752
867,1,98011
868,1,97031
869,1,100988
870,1,95948
871,1,95277
872,1,96250
873,1,97008
874,1,100105
875,1,97907
876,1,100997
877,1,103021
878,1,99469
879,1,99383
880,1,104429
881,1,104592
882,1,106077
883,1,104557
884,1,99681
885,1,103355
886,1,99933
887,1,103852
888,1,108872
889,1,100730
890,1,107601
891,1,117316
892,1,112781
893,1,105315
894,1,105908
895,1,103546
896,1,103319
897,1,103542
898,1,108187
899,1,105593
900,1,105446
901,1,107184
902,1,107519
903,1,114555
904,1,112179
905,1,103911
906,1,115913
907,1,107108
908,1,112960
909,1,105176
910,1,106995
911,1,108220
912,1,109910
913,1,111005
914,1,106484
915,1,112361
916,1,118283
917,1,121189
918,1,120044
919,1,113555
920,1,108913
921,1,109829
922,1,113814
923,1,110548
924,1,112502
925,1,110237
926,1,110195
927,1,111282
928,1,113978
929,1,110686
930,1,114054
931,1,115880
932,1,113608
933,1,111798
934,1,111515
935,1,113990
936,1,117136
937,1,113642
938,1,114299
939,1,118073
940,1,113482
941,1,118428
942,1,113437
943,1,113307
944,1,115391
945,1,115181
946,1,118218
947,1,116495
948,1,115953
949,1,119276
950,1,116096
951,1,123077
952,1,120355
953,1,118290
954,1,114578
955,1,118946
956,1,116715
957,1,117154
958,1,116796
959,1,124381
960,1,120353
961,1,120568
962,1,119948
963,1,120124
964,1,121845
965,1,128377
966,1,122813
967,1,126912
968,1,126995
969,1,132298
970,1,130020
971,1,132486
972,1,132331
973,1,128660
974,1,135265
975,1,122150
976,1,136139
977,1,126941
978,1,129533
979,1,132218
980,1,127450
981,1,125345
982,1,126744
983,1,124099
984,1,137264
985,1,128655
986,1,125342
987,1,123164
988,1,129082
989,1,131933
990,1,130070
991,1,128258
992,1,127932
993,1,129712
994,1,129338
995,1,129682
996,1,129327
997,1,130858
998,1,127572
999,1,126067
1000,1,129443
